SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME
700044611.0,140-42 FAIRVIEW AVE,140-42 FAIRVIEW AVE,BRIDGEPORT,140-42 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044633.0,148 FAIRVIEW AVE,148 FAIRVIEW AVE,BRIDGEPORT,148 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044636.0,266-68 WAYNE ST,266-68 WAYNE ST,BRIDGEPORT,266-68 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044691.0,448 WAYNE ST,448 WAYNE ST,BRIDGEPORT,448 WAYNE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044738.0,661 WAYNE ST,661 WAYNE ST,BRIDGEPORT,661 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044742.0,208-210 FAIRVIEW AVE,208-210 FAIRVIEW AVE,BRIDGEPORT,208-210 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044750.0,138-140 ROCTON AVE,138-140 ROCTON AVE,BRIDGEPORT,138-140 ROCTON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044797.0,311 FAIRVIEW AVE,311 FAIRVIEW AVE,BRIDGEPORT,311 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044856.0,328 FAIRVIEW AVE,328 FAIRVIEW AVE,BRIDGEPORT,328 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044875.0,86 WENTWORTH ST,86 WENTWORTH ST,BRIDGEPORT,86 WENTWORTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044878.0,335 FAIRVIEW AVE,335 FAIRVIEW AVE,BRIDGEPORT,335 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044903.0,356 FAIRVIEW AVE,356 FAIRVIEW AVE,BRIDGEPORT,356 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044914.0,359 FAIRVIEW AVE,359 FAIRVIEW AVE,BRIDGEPORT,359 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044921.0,85 TERRY PL,85 TERRY PL,BRIDGEPORT,85 TERRY PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044927.0,366 FAIRVIEW AVE,366 FAIRVIEW AVE,BRIDGEPORT,366 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044952.0,397-399 FAIRVIEW AVE,397-399 FAIRVIEW AVE,BRIDGEPORT,397-399 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044964.0,394-396 FAIRVIEW AVE,394-396 FAIRVIEW AVE,BRIDGEPORT,394-396 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044974.0,147 TERRY PL,147 TERRY PL,BRIDGEPORT,147 TERRY PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044996.0,491-93 FAIRVIEW AVE,491-93 FAIRVIEW AVE,BRIDGEPORT,491-93 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045017.0,140 FRANK ST,140 FRANK ST,BRIDGEPORT,140 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045035.0,149 FRANK ST,149 FRANK ST,BRIDGEPORT,149 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045047.0,158-162 FRANK ST,158-162 FRANK ST,BRIDGEPORT,158-162 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045320.0,154-56 GEORGE ST,154-56 GEORGE ST,BRIDGEPORT,154-56 GEORGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045326.0,158-160 GEORGE ST,158-160 GEORGE ST,BRIDGEPORT,158-160 GEORGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045425.0,76 MADISON AVE,76 MADISON AVE,BRIDGEPORT,76 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045437.0,84 MADISON AVE,84 MADISON AVE,BRIDGEPORT,84 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045499.0,230-232 MADISON AVE,230-232 MADISON AVE,BRIDGEPORT,230-232 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045518.0,55 KEELER AVE,55 KEELER AVE,BRIDGEPORT,55 KEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045529.0,125 TERRY PL,125 TERRY PL,BRIDGEPORT,125 TERRY PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045553.0,1649-1655 MAIN ST,1649-1655 MAIN ST,BRIDGEPORT,1649-1655 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045606.0,40-42 FEDERAL ST,40-42 FEDERAL ST,BRIDGEPORT,40-42 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045628.0,44-46 FEDERAL ST,44-46 FEDERAL ST,BRIDGEPORT,44-46 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045640.0,71 FEDERAL ST,71 FEDERAL ST,BRIDGEPORT,71 FEDERAL ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045663.0,14 HARLEM AVE,14 HARLEM AVE,BRIDGEPORT,14 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045698.0,100 FEDERAL ST,100 FEDERAL ST,BRIDGEPORT,100 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045703.0,44 HARLEM AVE,44 HARLEM AVE,BRIDGEPORT,44 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045718.0,47 HARLEM AVE,47 HARLEM AVE,BRIDGEPORT,47 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045730.0,54 HARLEM AVE,54 HARLEM AVE,BRIDGEPORT,54 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045742.0,64 HARLEM AVE,64 HARLEM AVE,BRIDGEPORT,64 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045754.0,134 FEDERAL ST,134 FEDERAL ST,BRIDGEPORT,134 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045756.0,65 HARLEM AVE,65 HARLEM AVE,BRIDGEPORT,65 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045788.0,160 FEDERAL ST,160 FEDERAL ST,BRIDGEPORT,160 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045792.0,84 HARLEM AVE,84 HARLEM AVE,BRIDGEPORT,84 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045798.0,163-165 FEDERAL ST,163-165 FEDERAL ST,BRIDGEPORT,163-165 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045811.0,173-75 FEDERAL ST,173-75 FEDERAL ST,BRIDGEPORT,173-75 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045852.0,107 HARLEM AVE,107 HARLEM AVE,BRIDGEPORT,107 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045874.0,116 HARLEM AVE,116 HARLEM AVE,BRIDGEPORT,116 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045879.0,192-194 FEDERAL ST,192-194 FEDERAL ST,BRIDGEPORT,192-194 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045883.0,123 HARLEM AVE,123 HARLEM AVE,BRIDGEPORT,123 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045891.0,254 FEDERAL ST,254 FEDERAL ST,BRIDGEPORT,254 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045902.0,279 FEDERAL ST,279 FEDERAL ST,BRIDGEPORT,279 FEDERAL ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045913.0,135 HARLEM AVE,135 HARLEM AVE,BRIDGEPORT,135 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045922.0,54 FAIRMOUNT AVE,54 FAIRMOUNT AVE,BRIDGEPORT,54 FAIRMOUNT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045928.0,145 HARLEM AVE,145 HARLEM AVE,BRIDGEPORT,145 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045931.0,296-98 FEDERAL ST,296-98 FEDERAL ST,BRIDGEPORT,296-98 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045937.0,84-86 FAIRMOUNT AVE,84-86 FAIRMOUNT AVE,BRIDGEPORT,84-86 FAIRMOUNT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045945.0,304 FEDERAL ST,304 FEDERAL ST,BRIDGEPORT,304 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045947.0,2006 MAIN ST,2006 MAIN ST,BRIDGEPORT,2006 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045957.0,74-76 CHARLES ST,74-76 CHARLES ST,BRIDGEPORT,74-76 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045967.0,84 CHARLES ST,84 CHARLES ST,BRIDGEPORT,84 CHARLES ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045980.0,96 BEERS ST,96 BEERS ST,BRIDGEPORT,96 BEERS ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700045987.0,147 CHARLES ST,147 CHARLES ST,BRIDGEPORT,147 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046029.0,2064-66 MAIN ST,2064-66 MAIN ST,BRIDGEPORT,2064-66 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700046035.0,163 HARLEM AVE,163 HARLEM AVE,BRIDGEPORT,163 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046039.0,68-70 ALICE ST,68-70 ALICE ST,BRIDGEPORT,68-70 ALICE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046040.0,2066-70 MAIN ST,2066-70 MAIN ST,BRIDGEPORT,2066-70 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046046.0,164 HARLEM AVE,164 HARLEM AVE,BRIDGEPORT,164 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046052.0,233 CHARLES ST,233 CHARLES ST,BRIDGEPORT,233 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046053.0,78 ALICE ST,78 ALICE ST,BRIDGEPORT,78 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046058.0,173 HARLEM AVE,173 HARLEM AVE,BRIDGEPORT,173 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046068.0,92 ALICE ST,92 ALICE ST,BRIDGEPORT,92 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046072.0,181 HARLEM AVE,181 HARLEM AVE,BRIDGEPORT,181 HARLEM AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046074.0,2140 MAIN ST,2140 MAIN ST,BRIDGEPORT,2140 MAIN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046079.0,235 CHARLES ST,235 CHARLES ST,BRIDGEPORT,235 CHARLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046081.0,113-115 ALICE ST,113-115 ALICE ST,BRIDGEPORT,113-115 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046085.0,189 HARLEM AVE,189 HARLEM AVE,BRIDGEPORT,189 HARLEM AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046123.0,168-70 ALICE ST,168-70 ALICE ST,BRIDGEPORT,168-70 ALICE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046140.0,190 ALICE ST,190 ALICE ST,BRIDGEPORT,190 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046160.0,207-09 ALICE ST,207-09 ALICE ST,BRIDGEPORT,207-09 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046163.0,213-15 ALICE ST,213-15 ALICE ST,BRIDGEPORT,213-15 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046192.0,29 SEDGEWICK ST,29 SEDGEWICK ST,BRIDGEPORT,29 SEDGEWICK ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046203.0,2251 MAIN ST,2251 MAIN ST,BRIDGEPORT,2251 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700046215.0,49-53 SEDGEWICK ST,49-53 SEDGEWICK ST,BRIDGEPORT,49-53 SEDGEWICK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046218.0,52-56 SEDGEWICK ST,52-56 SEDGEWICK ST,BRIDGEPORT,52-56 SEDGEWICK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046222.0,349 CHARLES ST,349 CHARLES ST,BRIDGEPORT,349 CHARLES ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700046233.0,26-28 TOM THUMB ST,26-28 TOM THUMB ST,BRIDGEPORT,26-28 TOM THUMB ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046244.0,56 TOM THUMB ST,56 TOM THUMB ST,BRIDGEPORT,56 TOM THUMB ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046284.0,395 CHARLES ST,395 CHARLES ST,BRIDGEPORT,395 CHARLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046321.0,406 CHARLES ST,406 CHARLES ST,BRIDGEPORT,406 CHARLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046343.0,2351 MAIN ST,2351 MAIN ST,BRIDGEPORT,2351 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700046357.0,2355 MAIN ST,2355 MAIN ST,BRIDGEPORT,2355 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046363.0,35 MANHATTAN AVE,35 MANHATTAN AVE,BRIDGEPORT,35 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046375.0,47 MANHATTAN AVE,47 MANHATTAN AVE,BRIDGEPORT,47 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046380.0,2379-81 MAIN ST,2379-81 MAIN ST,BRIDGEPORT,2379-81 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046395.0,448-452 CHARLES ST,448-452 CHARLES ST,BRIDGEPORT,448-452 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046410.0,75 MANHATTAN AVE,75 MANHATTAN AVE,BRIDGEPORT,75 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046420.0,78 MANHATTAN AVE,78 MANHATTAN AVE,BRIDGEPORT,78 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046443.0,466 CHARLES ST,466 CHARLES ST,BRIDGEPORT,466 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046453.0,474 CHARLES ST,474 CHARLES ST,BRIDGEPORT,474 CHARLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046459.0,2428 MAIN ST,2428 MAIN ST,BRIDGEPORT,2428 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700046510.0,240 MADISON AVE,240 MADISON AVE,BRIDGEPORT,240 MADISON AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046516.0,245 MADISON AVE,245 MADISON AVE,BRIDGEPORT,245 MADISON AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046561.0,293-299 MADISON AVE,293-299 MADISON AVE,BRIDGEPORT,293-299 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046567.0,292-298 MADISON AVE,292-298 MADISON AVE,BRIDGEPORT,292-298 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046573.0,302-306 MADISON AVE,302-306 MADISON AVE,BRIDGEPORT,302-306 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700046595.0,325 MADISON AVE,325 MADISON AVE,BRIDGEPORT,325 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047011.0,126 MANHATTAN AVE,126 MANHATTAN AVE,BRIDGEPORT,126 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047021.0,127 MANHATTAN AVE,127 MANHATTAN AVE,BRIDGEPORT,127 MANHATTAN AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047045.0,136 MANHATTAN AVE,136 MANHATTAN AVE,BRIDGEPORT,136 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047055.0,40 WHEELER AVE,40 WHEELER AVE,BRIDGEPORT,40 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047060.0,2481-87 MAIN ST,2481-87 MAIN ST,BRIDGEPORT,2481-87 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047106.0,176-78 MANHATTAN AVE,176-78 MANHATTAN AVE,BRIDGEPORT,176-78 MANHATTAN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047107.0,70 WHEELER AVE,70 WHEELER AVE,BRIDGEPORT,70 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047132.0,88-90 WHEELER AVE,88-90 WHEELER AVE,BRIDGEPORT,88-90 WHEELER AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047133.0,2528 MAIN ST,2528 MAIN ST,BRIDGEPORT,2528 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047154.0,109 WHEELER AVE,109 WHEELER AVE,BRIDGEPORT,109 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047174.0,118 WHEELER AVE,118 WHEELER AVE,BRIDGEPORT,118 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047187.0,132 WHEELER AVE,132 WHEELER AVE,BRIDGEPORT,132 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047215.0,138 WHEELER AVE,138 WHEELER AVE,BRIDGEPORT,138 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047216.0,2574 MAIN ST,2574 MAIN ST,BRIDGEPORT,2574 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047228.0,176 MORNINGSIDE DR,176 MORNINGSIDE DR,BRIDGEPORT,176 MORNINGSIDE DR BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047229.0,2575 MAIN ST,2575 MAIN ST,BRIDGEPORT,2575 MAIN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047240.0,144 WHEELER AVE,144 WHEELER AVE,BRIDGEPORT,144 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047242.0,2583 MAIN ST,2583 MAIN ST,BRIDGEPORT,2583 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047298.0,79-81 BRONX AVE,79-81 BRONX AVE,BRIDGEPORT,79-81 BRONX AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047304.0,175 WHEELER AVE,175 WHEELER AVE,BRIDGEPORT,175 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047313.0,180-182 WHEELER AVE,180-182 WHEELER AVE,BRIDGEPORT,180-182 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047326.0,184 WHEELER AVE,184 WHEELER AVE,BRIDGEPORT,184 WHEELER AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047364.0,208-210 WHEELER AVE,208-210 WHEELER AVE,BRIDGEPORT,208-210 WHEELER AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047447.0,2677 MAIN ST,2677 MAIN ST,BRIDGEPORT,2677 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047461.0,2685 MAIN ST,2685 MAIN ST,BRIDGEPORT,2685 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047486.0,2715-2717 MAIN ST,2715-2717 MAIN ST,BRIDGEPORT,2715-2717 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047547.0,305 WHEELER AVE,305 WHEELER AVE,BRIDGEPORT,305 WHEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047584.0,2819-2821 MAIN ST,2819-2821 MAIN ST,BRIDGEPORT,2819-2821 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047587.0,238 FEDERAL ST,238 FEDERAL ST,BRIDGEPORT,238 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047597.0,249 FEDERAL ST,249 FEDERAL ST,BRIDGEPORT,249 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047604.0,2837 MAIN ST,2837 MAIN ST,BRIDGEPORT,2837 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047629.0,278-80 FEDERAL ST,278-80 FEDERAL ST,BRIDGEPORT,278-80 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047676.0,2970 MAIN ST,2970 MAIN ST,BRIDGEPORT,2970 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047689.0,2980 MAIN ST,2980 MAIN ST,BRIDGEPORT,2980 MAIN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047700.0,2990 MAIN ST,2990 MAIN ST,BRIDGEPORT,2990 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047705.0,3016 MAIN ST,3016 MAIN ST,BRIDGEPORT,3016 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047717.0,3023-25 MAIN ST,3023-25 MAIN ST,BRIDGEPORT,3023-25 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047733.0,3024 MAIN ST,3024 MAIN ST,BRIDGEPORT,3024 MAIN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047761.0,140 HAWLEY AVE,140 HAWLEY AVE,BRIDGEPORT,140 HAWLEY AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047802.0,175 HAWLEY AVE,175 HAWLEY AVE,BRIDGEPORT,175 HAWLEY AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047808.0,3070 MAIN ST,3070 MAIN ST,BRIDGEPORT,3070 MAIN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047830.0,199-01 HAWLEY AVE,199-01 HAWLEY AVE,BRIDGEPORT,199-01 HAWLEY AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047867.0,235-37 HAWLEY AVE,235-37 HAWLEY AVE,BRIDGEPORT,235-37 HAWLEY AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700047884.0,3175 MAIN ST,3175 MAIN ST,BRIDGEPORT,3175 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700047902.0,263-265 HAWLEY AVE,263-265 HAWLEY AVE,BRIDGEPORT,263-265 HAWLEY AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700047910.0,3193 MAIN ST,3193 MAIN ST,BRIDGEPORT,3193 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
